titre,date,genre,durée,réalisateur,distributeur,acteurs,titre_original,nationalités,langue_d_origine,type_film,annee_production,budget,note_presse,note_spectateurs,nombre_article,recompenses,description
Vikram Vedha,30/09/2022,Thriller,158, Gayatri, Friday Entertainment ,"Hrithik Roshan,Saif Ali Khan,Radhika Apte",,,Hindi,Long-métrage,2022,-,"3,3",,1 Critique Spectateur,,"Vikram Vedha est un thriller mettant en scène le face-à-face entre un policier coriace, Vikram, et un redoutable gangster, Vedha. Le film souligne qu'entre le bien et le mal, ce que vous choisissez vous définit."
Jana Gana Mana,28/04/2022,Drame,130,Dijo Jose Antony, Friday Entertainment ,"Prithviraj Sukumaran,Suraaj Venjarammoodu,Mamta Mohandas",,,Autre,Long-métrage,2022,-,"2,8",,,,"Un actuaire plutôt calme basé à Bengaluru est dévasté par la mort de son frère. Ce dernier est mort à l'université lors de mouvements sur son campus. Il demande justice aux autorités concernées mais, se rend malheureusement vite compte que personne ne prend la peine de l'aider. Il finit par craquer et se transformer en justicier usant de la violence."
L'Effet grêlon,,,118,Marcos Carnevale,,"Romina Fernandes,Guillermo Francella,Peto Menahem",Granizo,,Espagnol,Long-métrage,2022,-,"3,1",,4 Critiques Spectateurs,,"Après avoir été incapable de prédire une tempête dévastatrice, un célèbre météorologue se réfugie dans sa petite ville natale et entame une profonde introspection."
Beauty and the Beast: A 30th Celebration,,"Aventure,Comédie,Famille,Romance,Musical",120,Hamish Hamilton (II),," HER,Josh Groban,Joshua Henry",,,Anglais,Long-métrage,2022,-,,,12 Photos,,"À l'occasion du 30ème anniversaire de La Belle et la Bête, une émission spéciale hybride de deux heures, animée et en live-action. Le spécial comprendra des performances musicales inédites mais aussi les chansons du film d'animation original seront interprétées en direct devant un public dans les studios Disney."
Togo,,Thriller,92,Israel Adrián Caetano,,"Diego Alonso,Catalina Arrillaga,Néstor Prieto",,,Espagnol,Long-métrage,2022,-,"2,9",,1 Critique Spectateur,,"Lorsque des trafiquants de drogue tentent de l'enrôler lui et ses amis, un gardien de voitures fait tout pour protéger son territoire… et son gagne-pain."
Aqua Teen Forever: Plantasm,,Comédie,79,Matt Maiellaro, adult swim ,"Dana Snyder,Carey Means,Dave Willis",,,Anglais,Long-métrage,2022,-,"2,6",,,,"Que se passe-t-il ensuite avec Frylock, Meatwad et Master Shake, qui se considèrent comme des combattants du crime, mais en vérité ils ne combattent jamais le crime."
Honk For Jesus. Save Your Soul.,,,102,Adamma Ebo,,"Regina Hall,Sterling K. Brown,Nicole Beharie",,,Anglais,Long-métrage,2022,-,"2,9",,,,"Trinity Childs est la première dame d'une importante église baptiste du Sud des Etats-Unis. Elle tente d'aider son mari pasteur, Lee-Curtis Childs, à reconstruire leur congrégation et à réconcilier leur foi pour faire le plus grand retour que la religion marchandisée ait jamais connu."
Cirkus,23/12/2022,Comédie,140,Rohit Shetty, Desi Entertainment Paris ,"Ranveer Singh,Pooja Hegde,Jacqueline Fernandez",,,Hindi,Long-métrage,2022,-,"2,6",,1 Critique Spectateur,,"Laxman est ""Electric Man"" au Cirque Jubilee. Mais son numéro avec du courant haute tension tourne mal. Il est téléporté dans les années 60. Mais ce qui est le plus problématique est qu'il y trouve son doublon, son frère jumeau ou son sosie. Il va falloir qu'il clarifie cette situation qu'il ne comprend pas. En attendant, de quiproquo en quiproquo, tout part en cacahuètes."
Le Fiancé d'un jour,,Romance,95,Nicholas Humphries,,"Elise Gatien,Preston Vanderslice,Heather-Claire Nortey",The Engagement Back-Up,,Anglais,Télefilm,2022,-,"2,8",,,,"Lorsque l'historienne traditionaliste Luna se voit confier l'héritage du musée nautique de son défun père, elle doit prétendre être fiancée au célèbre fils d'un magnat de la tech pour le sauver. Mais découvrant qu'il y a Plus en Jackson que le laisse croire les apparences, peut-elle élargir ses horizons romantiques autant que ses horizons professionnels ?"
La Faute au karma ?,,Drame,84,Elisa Miller,,"Aislinn Derbez,Renata Notni,Carmen Madrid",¿Qué culpa tiene el karma?,,Espagnol,Long-métrage,2022,-,"2,5",,27 Photos,,"Lorsque sa sœur mannequin et son amour de lycée commencent à se fréquenter, la styliste Sara se demande si sa supposée malchance est derrière tout ça."
Un amour hors du temps,13/02/2023,,84,Jessica Harmon, TF1 ,"Torrey DeVitto,Niall Matter,Eric Keenleyside",Rip in Time,,Anglais,Télefilm,2022,-,"3,3",,,,"Sarah mène une vie paisible à la campagne avec son père et son fils. Un jour, un homme étrangement costumé surgit de nulle part. Il s’appelle Rip et semble complètement perdu. Peu à peu, la mémoire lui revient et il se souvient… qu’il vient du 18ème siècle. Peu à peu, sa folle histoire s’avère être réelle, comme les sentiments de Sarah à son égard."
An Action Hero,,Comédie,130,Anirudh Iyer,,"Ayushmann Khurrana,Jaideep Ahlawat,Amro Mahmoud",,,Hindi,Long-métrage,2022,-,,,,,"Le parcours d'un acteur, devant et derrière la caméra..."
Darlings,,"Thriller,Drame,Comédie",133,Jasmeet K. Reen,,"Alia Bhatt,Roshan Mathew,Shefali Shah",,,Hindi,Long-métrage,2022,-,"3,0",,1 Critique Spectateur,,"Badru espère que son mari instable changera s'il arrête de boire. Mais lorsqu'il va trop loin, elle et sa mère entreprennent maladroitement de le lui faire payer."
Diorama,,,99,Tuva Novotny,,"Claes Bang,Gustav Lindh,David Dencik",,"Suède,Norvège",Suédois,Long-métrage,2022,-,"2,7",,,,"Entre malentendus et tentations diverses, la relation autrefois passionnée d'un couple se délite peu à peu. Une histoire racontée à travers des dioramas désopilants."
Coup de foudre royal à Noël,04/12/2022,,90,Jonathan MacPherson, NRJ 12 ,"Jordana Largy,Matthew MacCaull,Ashley Alexander",A Royal Christmas Match,,Anglais,Télefilm,2022,-,"2,8",,1 Critique Spectateur,,"La Princesse Camille voyage jusqu'en Amérique dans le but de créer un programme d'échange culturel universitaire et tombe sous le charme du professeur Rhett Davis. Mais lorsqu'elle découvre qu'il a été embauché par son père afin de lui servir d'escorte, ou plutôt de la surveiller, elle se demande s'il tient plus à elle ou à sa carrière."
Top Gunner: Danger Zone,,,86,Glenn Miller,,"Michael Paré,Michael Broderick,Anna Telfer",,,Anglais,Long-métrage,2022,-,"2,7",,,,"Des avions de combat américains sont attaqués par un escadron d'avions de combat mystérieux et une bataille mortelle s'ensuit, menaçant la vie au-dessus et au-dessous."
Nothing Ever Happened,,,,Gonçalo Galvão Teles,,"Filipe Duarte,Ana Moreira",Nunca Nada Aconteceu,,Portugais,Long-métrage,2022,-,,,,,"Pedro, Maria et Paulo sont trois adolescents inséparables qui font face aux drames et aux déceptions typiques de leur âge. Lorsqu'ils se rencontrent, ils profitent de leurs seuls moments de bonheur et de liberté en essayant et en risquant ce que personne ne peut savoir. À la maison, Pedro trouve un père sans emploi et léthargique, une mère absente et hypocrite. Lorsque son grand-père, originaire d'un village isolé du Nord, s'installe à Lisbonne avec la famille, Pedro est confronté à un dilemme : donner une chance à celui qui veut vraiment le connaître ou conserver le pacte de libération qui le lie à ses amis. Le chemin qu'il emprunte conduit la famille vers un abîme de remords qui l'empêchera de prétendre qu'il ne s'est rien passé."
Quitte pour la peur,25/01/2023,Comédie dramatique,62,Bruno François-Boucher, Bon Voyage Films ,"Ségolène Point,Eric Beslay,François Le Roux (II)",,,Français,Long-métrage,2022,-,"3,1",,5 Critiques Spectateurs,,"Sous Louis XVI en province, une duchesse délaissée par son mari apprend qu’elle est enceinte de son amant, un chevalier de Malte. Oeuvrant à la cour du roi et soucieux de préserver l’honneur de son rang, le duc décide de se rendre chez sa femme. Terrifiée à l’idée d’une vengeance, elle se prépare à affronter le pire."
Sarkaru Vaari Paata,12/05/2022,Drame,150, Parasuram, Friday Entertainment ,"Mahesh Babu,Keerthy Suresh",,,Autre,Long-métrage,2022,-,"3,1",,,,Le film relate d’escroqueries bancaires ayant eu lieu en Inde.
"Amour, set et match",,Comédie,91,Christine Conradt,,"Cristine Prosperi,Dale Moss,Fred Galle","Love, Game, Match",,Anglais,Télefilm,2022,-,,,,,"Quand la professeure d'économie et nouvelle en ville, Liz défie ses élèves lycéens de créer un plan business, elle n'imagine pas que les gagnants de la classe créeront leur propre service d'entremise ! Alors qu'ils lui demandent de créer son propre profil pour les aider à démarrer leurs carrières, le tout en travaillant en équipe avec le beau coach de tennis Ted pour organiser le carnaval de l'école, Liz doit naviguer entre les dynamiques de la nouvelle école, ainsi que les algorithmes de son propre coeur ."
Ubeur,23/11/2022,,75, El Driss,"
48 entrées
"," El Driss,Lydie Misiek,Jacky Berroyer",,,Français,Long-métrage,2022,-,"2,8",,2 Critiques Spectateurs,,"En 2011 l’arrivé d’UBER et son application pour chauffeurs à créer de l’emploi, notamment chez les jeunes de banlieue, … Mais avec le temps beaucoup ont vite déchanté. D’abords y’a eu la baisse des prix, une uberisation du travail, des heures accumulés pour suffire à peine à payer les factures. Des contrôles de police à répétitions. Une demande exigeante de la part des clients d’un luxe démesuré pour une course parfois à cinq euros. Ensuite la bataille que livrent les taxis contre la prolifération des VTC en général et contre UBER, dont beaucoup de chauffeurs sont des dommages collatéraux…  Karim, est l’un d’entre eux, 37 ans, il est chauffeur VTC en instance de divorce, il a contracté une somme de 25 000 auprès d’un homme peu scrupuleux  pour acheter sa voiture, une berline noire dans laquelle il dort également. Ses cauchemars sont ponctués d'inquiétudes et d’accidents.  Aujourd’hui l’échéance arrive à son terme, son créancier lui réclame cette somme, Karim ne les a pas. Cependant,​ il a 7 jours pour rembourser sa dette…."
Badhaai Do,11/02/2022,Drame,146,Harshavardhan Kulkarni, Friday Entertainment ,"Bhumi Pednekar,Rajkummar Rao,Seema Pahwa",,,Hindi,Long-métrage,2022,-,"3,1",,,,"Badhaai Do est une comédie dramatique de deux personnes improbables qui se marient et qui se retrouvent dans des situations hilarantes les unes après les autres. Shardul est entouré de femmes au travail, il est aussi le seul policier masculin et le seul garçon né dans une famille de filles. Cependant, lorsqu'il rencontre Suman Singh, un professeur d'éducation physique à l'école, la vie de Shardul prend une toute autre tournure."
FIR,11/02/2022,Thriller,150,Manu Anand, Night ed films ,"Vishnu Vishal,Gautham Vasudev Menon,Manjima Mohan",,,Tamoul,Long-métrage,2022,-,"2,6",,,,"Des circonstances inattendues affectent le cours de la vie d’Irfan, un homme ordinaire, ainsi que celle de son entourage. Le réalisateur nous livre ici, une vision socio-politique de la société, divertissante et puissante émotionnellement..."
Il Muto di Gallura,,,103,Carlo Orlando,,"Andrea Arcangeli,Syama Rayner",,,Italien,Long-métrage,2022,-,,,,,"Inspiré d'une histoire vraie. Au 19ème siècle, en Sardaigne, un marginal sourd-muet devient contre toute attente le mercenaire le plus craint et le plus dangereux. Il se retrouve au coeur d'une vendetta sanglante entre deux familles rivales."
Goodbye,,"Famille,Bollywood",130,Vikas Bahl,,"Amitabh Bachchan,Rashmika Mandanna,Neena Gupta",,,Hindi,Long-métrage,2022,-,"3,2",,,,"Entre chagrin et colère, quatre adultes se rendent chez leur père traditionaliste pour organiser les funérailles de leur mère décédée subitement."
Lost And Found In Paris,,,,Rupert Everett,,"Kit Clarke,John Malkovich,Kristin Scott Thomas",,,Anglais,Long-métrage,2022,-,,,,,Un adolescent turbulent est envoyé par ses parents exaspérés vivre dans une famille de riches parisiens pour apprendre le français et devenir autonome.
Histoire(s) de Famille(s),16/03/2022,,75,J.B. Braud, Origine Films ,"Saki Asamiya,Maximilien Seweryn,Kentez Asaka",,"France,Belgique,Croatie","Français, Anglais",Long-métrage,2022,-,"2,5",,,,"Cinq films et cinq histoires aux styles très différents, décrivant des liens qui s’abiment ou des liens qui se consolident : Une mère et une père rongés par la honte, un couple qui se bat pour exister aux yeux de la société et avoir des enfants, une mère et sa fille qui se retrouvent, un père et un fils qui se rencontrent enfin..."
Los Sonámbulos,14/09/2022,,107,Paula Hernández, Bodega Films ,"Erica Rivas,Ornella D'Elia,Marilu Marini",,"Argentine,Uruguay",Espagnol,Long-métrage,2022,-,"2,7","2,4",12 articles de presse,,
Livré avant Noël,,Romance,97,Aleksandra Kulakowska,,"Monika Frajczyk,Piotr Pacek,Franciszek Krupowicz",Jeszcze przed swietami,,Polonais,Long-métrage,2022,-,"2,4",,,,"Lorsque son travail de livraison est saboté, une femme essaie de restituer au plus vite des cadeaux de Noël à leurs véritables destinataires avec l'aide d'un client."
La sœur de trop,09/06/2022,,90,Anthony C. Ferrante,,"Scout Taylor-Compton,Terrance Keith Richardson,Angie Teodora Dick",Framed by My Sister,,Anglais,Télefilm,2022,-,"3,0",,,,"Raina et Alex, sœurs jumelles, viennent de perdre leur mère adoptive, Marcie. Elle a été assassinée, mais les jeunes femmes l’ignorent et pensent qu’il s’agit d’une mort accidentelle. Trop bouleversée, Raina n’a pas la force d’aller à l’enterrement de sa mère et se réfugie dans l’alcool. Sa sœur lui en veut énormément et se rend chez elle pour le lui dire. Les jeunes femmes ont une violente dispute et se quittent en mauvais termes. Alex, qui travaille dans la mode, part pour New York à l'occasion de la Fashion Week. David, son mari infidèle, prévoit de retrouver une de ses maîtresses, Holly, le lendemain de son départ."
