titre,date,genre,durée,réalisateur,distributeur,acteurs,titre_original,nationalités,langue_d_origine,type_film,annee_production,budget,note_presse,note_spectateurs,nombre_article,recompenses,description
The Last Human,,,,Phil Lord, Sony Pictures Releasing France ,,,,Anglais,Long-métrage,2020,-,,,,,
Under My Skin,,,96,David O'Donnell,,"Liv Hewson,Bobbi Salvor Menuez,Lex Ryan",,"Australie,U.S.A.",Anglais,Long-métrage,2020,-,,,,,"Denny, un artiste libre qui s'identifie comme non-binaire, tombe amoureux de Ryan, un avocat. Quand Denny s'interroge sur la sexualité, leur amour est mis à l'épreuve."
The Emperor's Children,,,,Lake Bell,,Jeff Bridges,,,Anglais,Long-métrage,2020,-,,,,,"Danielle, Julius et Marina, tous trois diplômés des plus prestigieuses universités du nord-est des Etats-unis, appréhendent le passage dans la trentaine."
The Sinners,,,90,Courtney Paige,,"Kaitlyn Bernard,Brenna Llewellyn,Brenna Coates",,,Anglais,Long-métrage,2020,-,"2,9",,,,"Sept étudiantes, qui font partie d'une clique surnommée ""The Sinners"", deviennent les cibles d'un tueur inconnu après qu'une farce inoffensive ait mal tourné."
Clueless,,,,Marquita Robinson,,,,,Anglais,Long-métrage,2020,-,"3,0",,,,"Un remake de la comédie ""Clueless""."
Ruby Herring Mysteries: Prediction Murder,,,90,Neill Fearnley,,"Taylor Cole,Stephen Huszar,John Wesley Shipp",,,Anglais,Télefilm,2020,-,"3,2",,,,"Lorsque la journaliste Ruby Herring reçoit des indices sur un meurtre survenu cinq ans plus tôt impliquant un médium local, elle se joint à l’inspecteur Jake Killian pour aider à résoudre l’affaire."
Palmyra,,,85,,,"Morcsányi Géza,Daniela Stoyanovich",,,Arabe,Long-métrage,2020,-,"3,0",,,,"Une équipe syrienne de neutralisation des explosifs et munitions est prise pour cible par les militants d'ISIS, alors qu'elle prépare le site historique de Palmyre, récemment libéré, à accueillir un concert symbolique de l'orchestre symphonique Mariinsky. L'équipe de neutralisation des explosifs et munitions libère la voie, un kilomètre à la fois. Mais plus ils se rapprochent du centre de Palmyre, plus les explosifs sont destructeurs."
One For The Road,,,,Nattawut Poonpiriya,,"Thanapob Leeratanakachorn,Nattarat Noprattayakorn,Violette Wautier",,"Thaïlande,Hong-Kong,Chine",Thaï,Long-métrage,2020,-,"3,3",,2 Critiques Spectateurs,,Deux vieux amis qui se sont perdus de vue décident d'entreprendre un ultime voyage après que l'un des deux ait appris qu'il était condamné par la maladie.
Amor es Amor,,,,Rob Schneider,,Rob Schneider,,"Espagne,Argentine",Espagnol,Long-métrage,2020,-,,,,,"Enrique Juarez, un acteur mexicain de la télénovela en plein essor, se voit proposer d'accéder à une notoriété plus importante. Le cerveau derrière sa carrière est Julian Rodin, un patron de télévision qui entretient une liaison secrète avec Sofia, une chanteuse pop en vogue.Julian crée alors une fausse relation entre Sofia et Enrique..."
Triumph,,,100,Brett Leonard,,"Terrence Howard,RJ Mitte,Colton Haynes",,,Anglais,Long-métrage,2020,-,"2,8",,1 Critique Spectateur,,
Airliner Sky Battle,,,89,Rob Pallatina,,"Bai Ling,Gina Vitori,Ego Mikitas",,,Anglais,Long-métrage,2020,-,"2,5",,,,Deux terroristes veulent faire s'écraser un avion de ligne sur une centrale nucléaire. Les passagers et l'équipage d'un autre vol sont les seuls à pouvoir les arrêter.
Save the moonlight project,,,62,Avénarius d’Ardronville, Cinéma Saint-André des Arts ,"Jean-Claude Dreyfus,Avénarius d’Ardronville,Nouche Jouglet-Marcus",,,Français,Long-métrage,2020,-,"3,5",,11 Photos,,Manifeste poétique destiné à défendre la lune contre les nombreux projets d’exploitation. Différents personnages s’expriment afin de convaincre tous les humains de voter en faveur de la sauvegarde de l’astre lors du premier referendum universel lunaire.
Saving Paradise,,,,Jay Silverman,,"William Moseley,Johanna Braddy,Mimi Kennedy",,,Anglais,Long-métrage,2020,-,"3,3",,1 Critique Spectateur,,Un chef d’entreprise impitoyable est contrait de retourner dans sa ville natale après avoir subitement hérité de l'usine de crayons en faillite de son père. Deux choix s'offrent à lui : se battre avec la communauté pour sauver l'industrie ou laisser l'usine être délocalisée en Chine.
Grow,,,,Brian Gottlieb,,"Annet Mahendru,Peter Vack",,,Anglais,Long-métrage,2020,-,,,,,Un homme est prisonnier par des membres d'une secte aux croyances archaïques...
Hunters in the Dark,,,,Simon Evans,,"Alex Pettyfer,Tzi Ma,Ellen Wong",,"U.S.A.,Argentine,Vietnam",Anglais,Long-métrage,2020,-,,,,,
Le Père,,,119,Srdan Golubovic,,"Goran Bogdan,Boris Isaković,Nada Sargin",Otac,"Serbie,France,Allemagne,Slovénie,Croatie,Bosnie-Herzégovine",Serbe,Long-métrage,2020,-,"3,5",,2 Critiques Spectateurs,,"Une petite ville, en Serbie. Nikola, ouvrier et père de deux enfants, se voit contraint de confier ces derniers aux services sociaux après que la pauvreté et la faim ont poussé sa femme à commettre un acte désespéré. Tant que Nikola ne sera pas en mesure d’offrir à ses enfants des conditions adaptées pour leur bien-être, ils seront placés en famille d’accueil. Lorsque Nikola découvre que l’administration locale est corrompue, il décide de traverser toute la Serbie à pied pour aller plaider directement sa cause auprès du ministère national à Belgrade."
Miss Universe,,,,Abe Forsythe,,Lupita Nyong'o,,,Anglais,Long-métrage,2020,-,,,,,Film qui mixe l'univers de
Blackjack : The Jackie Ryan Story,,,,Danny A. Abeckaser,,"Greg Finley (II),Ashley Greene Khoury,David Arquette",,,Anglais,Long-métrage,2020,-,,,,,"Retour sur la carrière et la personnalité volcanique du basketteur Jackie Ryan. Elevé par un père dominateur, Ryan a trouvé refuge dans le sport. Devenu une star dans son domaine, il se noie dans les fêtes pour fuir les démons de son passé quitte à mettre en péril sa carrière..."
The Evening Hour,,,114,Braden King,,"Philip Ettinger,Kerry Bishe,Lili Taylor",,,Anglais,Long-métrage,2020,-,,,,,Le dealer d'un petit village de Virginie se voit contraint d'agir pour sa rédemption après un enchaînement d'évènements malencontreux qui menacent sa famille et ses amis.
Boom et Topper: Chasseurs De Safari,,Aventure,141,Jim Abrahams,,"Mike Brown (III),Gregory Mackie,Jim Mackie",Boom and Topper: Safari Hunters,,Anglais,Long-métrage,2020,-,,,,,"À Amariya, deux chasseurs de safari et le lion poursuivent une tornade mortelle."
Abyzou: Taker of Children,,,,,,"Allie Marshall,Acei Martin,Rich Tretheway",,,Anglais,Long-métrage,2020,-,,,,,"Infertile, le démon Abyzou décide de prendre possession d'une femme enceinte. Hailee va devoir se battre contre le démon afin de sauver l'âme de son enfant à naître."
Carbon,,,,Heidi Greensmith,,,,,Anglais,Long-métrage,2020,-,,,,,"Une mère qui, incapable d'accepter la mort subite de sa fille, tente de cloner son enfant et de porter le clone à terme."
Holler,,,90,Nicole Riegel,"
5 nominations
","Jessica Barden,Pamela Adlon,Austin Amelio",,,Anglais,Long-métrage,2020,-,"3,3",,1 Critique Spectateur,5 nominations,"Dans un coin perdu du sud de l’Ohio où les industries manufacturières américaines se meurent, une jeune femme résolue a l’opportunité de changer de vie le jour où elle décroche son ticket d’entrée dans une faculté. Afin de régler les frais de scolarité, Ruth Avery rejoint avec son frère aîné une dangereuse bande de ferrailleurs. Ils travaillent dur la journée et volent des métaux précieux la nuit dans les usines jadis prospères. Au-delà de l’aspect financier, Ruth va se rendre compte que le prix à payer pour faire des études supérieures est bien plus élevé qu’elle ne le pensait."
12 rue du chemin des pins,,,,Isabelle Czajka, Ad Vitam ,"Bérénice Bejo,Pierre Deladonchamps",,,Français,Long-métrage,2020,-,,,,,Trente ans de la vie d'une femme.
Bootlegger,,,81,Caroline Monnet,,"Devery Jacobs,Jacob Whiteduck-Lavoie,Brigitte Poupart",,,"Anglais, Français",Long-métrage,2020,-,"2,8",,2 Critiques Spectateurs,,"Dans le nord du Québec actuel. Mani, une jeune avocate brillante et ambitieuse d'origine amérindienne retourne dans sa communauté afin d'aider son peuple à se libérer des lois obsolètes qui régissent sur les peuples autochtones. La communauté va alors se scinder en deux clans opposés."
Sub-Mariner,,,,Jonathan Mostow,,,,,Anglais,Long-métrage,2020,-,"3,2",,,,"Fils de la princesse atlante Fen et du capitaine McKenzie, Sub-Mariner se signale par une force et une vélocité exceptionnelles dans l'eau. Encore connu sous le nom de Namor, cette créature est un défenseur du monde aquatique, luttant férocement contre toute dégradation, humaine ou mutante, des mers et des fleuves."
Terminus,,,,Tristan Noël,,"Lucas Noël,Louna Richard,Margot Vuichard",,,Français,Long-métrage,2020,-,"3,1",,,,"Livia, cheffe d'entreprise apprend qu'elle souffre du cancer. Elle décide de le cacher à son mari, Julien."
The Roommate,,,,Meredith Dawson,,,,,Anglais,Long-métrage,2020,-,,,,,
Tahara,,,78,Olivia Peace,,"Madeline Grey DeFreece,Rachel Sennott,Daniel Taveras",,,Anglais,Long-métrage,2020,-,"3,0",,,,"Carrie Lowstein et Hannah Rosen sont les meilleures amies du monde. Lorsque leur ancienne camarade de classe de l'école hébraïque, Samantha Goldstein, se suicide, les deux filles se rendent à ses funérailles ainsi qu'à une session de ""Teen Talk-back"" conçue pour leur permettre d'appréhender la notion de la mort à travers la foi."
The Bike,,,,Robert Connolly,,Eric Bana,,,Anglais,Long-métrage,2020,-,,,,,"Mike Hailwood “ The Bike ” était l'un des plus grands pilotes motos. En pleine gloire en 1967, après 12 victoires sur l'île de Man, il a décidé de se retirer de la compétition. Onze ans plus tard, il remet son casque et son titre en jeu..."
Avarice,,,88,John V. Soto,,"Gillian Alexy,Luke Ford,Nick Atkinson",,,Anglais,Long-métrage,2020,-,"2,7",,,,"Jane doit sauver son mari, un spécialiste de la crypto-monnaie. Ce dernier a été enlevé à leur domicile par deux anciens soldats."
Glorious Empire,,,,Matt Szymanowski,,"Guy Burnet,Nora Arnezeder",,,Anglais,Long-métrage,2020,-,,,,,Une histoire d’amour se transforme en cauchemar quand Jeremy soupçonne sa petite amie Dagmara de dissimuler une liaison adultérine avec son frère. Les parents de Jeremy s'inquiètent pour la santé mentale de leur fils...
Fils de,,,,Nathalie Saugeon,,,,,Français,Long-métrage,2020,-,,,,,"Rudy, 14 ans, n’a jamais connu son père. Envers et contre tout, il veut se faire accepter par sa famille légitime, le temps d’un été au bord de la mer…"
Keyhole Garden,,,,Marco Perego Saldana,,Zoe Saldana,,,Anglais,Long-métrage,2020,-,,,,,"La gestion de l'immigration et des frontières à travers trois histoires d'amour entrelacées : un jeune homme tente de sauver son ami sans papiers de la déportation, un agent de l'immigration condamne à son insu un ancien amant et un trafiquant de drogues effectue sa dernière mission."
The Ice Beneath Her,,,,Matt Bettinelli-Olpin,,Daisy Ridley,,,Anglais,Long-métrage,2020,-,,,,,
A Valentine's Match,,,87,Christie Will Wolf,,"Bethany Joy Lenz,Luke MacFarlane,Karen Kruper",,"Canada,U.S.A.",Anglais,Long-métrage,2020,-,,,,,"Licenciée de son travail d’animatrice d'un programme de télé-réalité, Natalie rentre chez elle pour la Saint-Valentin et se retrouve à mener les enchères du festival de la ville avec son ex-fiancé grâce à leurs deux mères intrigantes."
The Arbors,,Science fiction,116,Clayton Witmer,,"Drew Matthews,Ryan Davenport,Sarah Cochrane",,,Anglais,Long-métrage,2020,-,"2,9",,1 Critique Spectateur,,"Ethan Daunes est un serrurier qui vit reclus avec son jeune frère Shane. La vie d'Ethan prend une tournure inquiétante après avoir trouvé une étrange petite créature et établi un lien mystérieux avec la bête. Après une série de meurtres inexpliqués, la véritable nature de la créature est bientôt révélée, et Ethan se retrouve au centre de la panique et de la paranoïa..."
Et Si Le Soleil Plongeait Dans L'Océan Des Nues,,,,Wissam Charaf,,,,"France,Liban",Arabe,Long-métrage,2020,-,,,,,"Au Liban, sur le chantier du front de mer, Raed, agent de sécurité doit empêcher les promeneurs d'accéder en bord de mer. Mais alors que l'horizon est bouché chaque jour d’avantage par le chantier, Raed fait des rencontres singulières. Rêves ou incarnations de ses désirs ?"
Spy Intervention,,Comédie,93,Drew Mylrea,,"Poppy Delevingne,Drew Van Acker,Dave Sheridan",,,Anglais,Long-métrage,2020,-,"3,0",,,,"Quand le meilleur espion international rencontre soudain la femme de ses rêves, il abandonne ses aventures palpitantes pour protéger la banlieue où il habite désormais..."
Final Kill,,,81,Justin Lee,,"Ed Morrone,Randy Couture,Drew Pinsky",,,Anglais,Long-métrage,2020,-,,,13 Photos,,Mickey Rome est un surveillant bientôt à la retraite. L'agence pour laquelle il travaille lui demande d'effectuer une dernière mission. Mickey est envoyé en Amérique centrale pour avoir à l'oeil un mari et sa femme qui ont volé 8 millions de dollars à une famille de criminels impitoyables.
The Only One,,Romance,104,Noah Gilbert,,"Caitlin Stasey,Jon Beavers,Blake Lindsley",,"U.S.A.,Canada,France","Anglais, Français",Long-métrage,2020,-,,,,,"Tom vient d'avoir trente ans. Elle a passé beaucoup de temps à voyager mais aujourd'hui elle se pose des questions sur son mode de vie. En France, elle retrouve David, un viticulteur, amoureux d'elle depuis des années. Est-ce que leurs choix de vie respectifs seront compatibles pour une histoire d'amour ?"
Si proche du soleil,,,90,Benjamin Rancoule, Leva Productions ,"Quentin Santarelli,Maylis de Poncins,Pierre Ménès",,"France,Russie",Français,Long-métrage,2020,-,"2,8",,13 Photos,,"Chaque fois qu’il se réveille, un jeune homme apparaît dans une nouvelle réalité dans laquelle il aurait une autre vie. Amnésique qui plus est de son passé, comment va-t-il se sortir de ce cauchemar ?"
The Violent Heart,,Thriller,102,Kerem Sanga,"
5 nominations
","Jovan Adepo,Grace Van Patten,Lukas Haas",,,Anglais,Long-métrage,2020,-,"3,2",,2 Critiques Spectateurs,5 nominations,"Cassie, une étudiante pleine d’entrain en passe d'obtenir son diplôme de fin d’année débute une relation amoureuse avec Daniel, un mécanicien taciturne. Ce dernier rêve lui aussi d'un avenir meilleur et veut s’engager dans le Corps des Marines. Mais le passé tragique et violent de Daniel rattrape le jeune couple."
A Distant Place,,,119,Park Kun-young,"
1 nomination
","Lee Sang-Hee,Ju-Bong Gi,Kyung Hong",,,Coréen,Long-métrage,2020,-,"3,5",,,,"Jin‑woo élève des moutons dans un ranch à Hwacheon. Le fermier partage cette paisible existence avec Joong-man, le propriétaire du ranch, sa fille Moon-kyeong et la jeune Seol. Ensemble, ils forment une famille discrète et appréciée. Jusqu’au jour où une arrivée inattendue va bouleverser la quiétude de la communauté."
Listen,,,73,Ana Rocha,,"Lúcia Moniz,Sophia Myles,Maisie Sly",,"Portugal,Grande-Bretagne","Anglais, Portugais",Long-métrage,2020,-,"3,0",,1 Critique Spectateur,,"Bela, femme de ménage, et Jota, ont eu ensemble Lu, une petite fille qui a besoin d’un appareil auditif et qui signe pour s'exprimer. Après une visite des parents aux services sociaux pour leur demander de l’aide. Ils sont placés sur la liste des parents à surveiller et quand Lu se retrouve couverte de bleus, les services sociaux supposent le pire et emmènent leurs enfants... Bela et Jota sont-ils innocents ? Retrouveront-ils leur progéniture ?"
Asia,,,85,,,"Shira Haas,Gera Sandler,Eran Ivanir",,"Israël,France","Hebreu, Russe",Long-métrage,2020,-,"3,2",,2 Critiques Spectateurs,,"L'histoire est celle d'Asia, mère célibataire de Vika, 17 ans. La détérioration de la santé de Vika pousse Asia à enfin trouver sa voix en tant que mère et à embrasser et à chérir leur temps ensemble."
Shadows,,,90,Carlo Lavagna,,"Saskia Reeves,Mia Threapleton,Lola Petticrew",,"Italie,Irlande",Anglais,Long-métrage,2020,-,,,,,"Dans un monde post-apocalyptique, deux adolescentes se rebellent. Elles veulent échapper au contrôle abusif de leur mère alors que cette dernière veut les préserver des ombres qui planent autour d'elles..."
The Devil's Child,,,88,,,"Fiona Horsey,Francisca Estevez",Diavlo,,Anglais,Long-métrage,2020,-,"2,6",,1 Critique Spectateur,,"Une jeune infirmière américaine est employée dans une maison isolée pour s'occuper d'un vieux médium sinistre. Bientôt, elle est à nouveau hantée par un traumatisme d'enfance..."
The Storyteller,,,,Robert Angelo Masciantonio,,"Katharine McPhee,Wes Bentley,Anita Briem",,,Anglais,Long-métrage,2020,-,"2,6",,,,Un écrivain tombe dans une spirale autodestructrice suite à la mort de son père.
Death of a Ladies' Man,,,101,Matt Bissonnette,,"Gabriel Byrne,Jessica Paré,Brian Gleeson",,"Canada,Irlande",Anglais,Long-métrage,2020,-,"2,8",,2 Critiques Spectateurs,,"Professeur d'université aux tendances alcooliques, Samuel O'Shea voit sa vie transformer du jour au lendemain. Il ne tarde pas à être la proie d'hallucinations."
Christmas in the Rockies,,,85,Justin G. Dyck,,"Kimberly-Sue Murray,Stephen Huszar,Trish Stratus",,,Anglais,Télefilm,2020,-,"3,0",,,,"Lorsque son père est blessé dans un accident, Katie Jolly doit participer à un concours de bûcherons pour sauver l’entreprise familiale. Mais quand l’ambulancier qui a sauvé la vie de son père se joint aussi au concours, une romance éclate juste à temps pour Noël."
Until We Meet Again,,,,Pece Dingo,,"Jackson Rathbone,Janel Parrish,Michael Madsen",,,Anglais,Long-métrage,2020,-,"3,1",,,,"Lorsque la jeune compositrice, Lisa Wagner, emménage dans une superbe maison ancienne sur les hauteurs d'Hollywood, la dernière chose à laquelle elle s'attend est d'être hantée par le fantôme d'un pianiste."
The Nowhere Inn,,Epouvante-horreur,91,Bill Benz,,"Annie Clark,Carrie Brownstein,Ezra Buzzington",,,Anglais,Long-métrage,2020,-,"2,6",,1 Critique Spectateur,,"Carrie Brownstein encourage son amie artiste, St. Vincent, à explorer la distinction entre son vrai ""soi"" et son personnage sur scène, ce qui entraîne beaucoup de discorde et de confusion entre les deux."
Courir au gré du vent,,,156,Shujun Wei,"
1 nomination
",Tong Lin Kai,Striding into the Wind,,Mandarin,Long-métrage,2020,-,"2,4",,,,
Postscript,,,,,,,,,Anglais,Long-métrage,2020,-,,,,,"La suite de la comédie romantique P.S. I Love You. Sept ans après la mort de Jerry, la soeur d'Holly lui demande de raconter son histoire dans son podcast."
Too Late,,,,D.W. Thomas,,"Fred Armisen,Mary Lynn Rajskub,Jack De Sena",,,Anglais,Long-métrage,2020,-,"2,8",,1 Critique Spectateur,,"Un jeune homme solitaire trouve enfin l'amour. Mais lui et sa compagne sont les cibles du patron de l'homme, le monstre souhaite faire des deux tourtereaux son prochain repas."
Ane,,,,David Pérez Sañudo,,"Patricia López Arnaiz,Mikel Losada,Nagore Aranburu",,,Espagnol,Long-métrage,2020,-,"3,1",,11 Photos,,"Pays basque, 2009. Lide travaille comme gardienne sur un chantier de ligne de train à grande vitesse, un projet qui a déclenché une vague de protestation. Un matin, lorsqu’elle rentre chez elle après son tour de nuit, elle découvre que sa fille, Ane, n’est pas là. Son inquiétude la pousse à fouiller dans les affaires de sa fille. Très rapidement, elle se rend compte que sa fille n’est pas la jeune femme qu’elle croît être."
Unbelievable!!!!!,,,,Steven L. Fawcette,,"Snoop Dogg,Michael Madsen,Gilbert Gottfried",,,Anglais,Long-métrage,2020,-,,,,,
Bad Moms' Moms,,,,,,"Cheryl Hines,Christine Baranski,Susan Sarandon",,,Anglais,Long-métrage,2020,-,,,,,Suite centrée sur les mères des protagonistes de
Figli,,,97,Giuseppe Bonito,,"Paola Cortellesi,Valerio Mastandrea,Stefano Fresi",,,Italien,Long-métrage,2020,-,,,,,"Sara et Nicola sont mariés et amoureux. Ils ont une vie heureuse et une petite fille de 6 ans, Anna. L’arrivée du deuxième enfant, Pietro, bouleverse l’équilibre de la famille. Entre moments de bonheur et de découragement, grands-parents extravagants, amis au bord de la crise de nerf, nounous improbables pas d’une grande aide, Sara et Nicola sauront-ils résister et rester ensemble ? Comme l’avait annoncé un ami du couple avant l’arrivée de leur 2e enfant, « 1+1 non fa 2, ma 11 » ! L’amour triomphe-t-il toujours de tout ?"
The Paris Trap,,,,Pablo Trapero,,Lily James,,"U.S.A.,France",Anglais,Long-métrage,2020,-,,,,,"Une jeune américaine en vacances dans la capitale française est victime d'une erreur d'identité. Propulsée au sein d'une mission secrète gouvernementale, elle doit jouer le jeu afin de sauver sa vie..."
The Show,,,,Mitch Jenkins,,"Tom Burke,Ellie Bamber,Christopher Fairbank",,,Anglais,Long-métrage,2020,-,"3,2",,,,"La quête d'un homme à la recherche d'un artefact volé le conduit dans une ville hantée peuplée de gangsters vaudous, d'aventuriers masqués, de détectives privés de l'époque de la dépression et de femmes violentes."
Josée,,,117,Jong-kwan Kim,,"Ji-min Han,Joo-hyuk Nam",,,Coréen,Long-métrage,2020,-,"3,1",,,,"Yeong-Seok est un étudiant qui, en marchant dans la rue, aide une femme, Josée, tombée de sa chaise roulante. Pour le remercier, elle décide de lui offrir un repas. Depuis ce jour, Yeong-Seok passe de temps en temps chez Josée pour pouvoir prendre des repas et apprendre à faire connaissance. Avec le temps, Josée et Yeong-Seok commencent tous deux à éprouver des sentiments l'un pour l'autre."
"Maison à vendre, mari à voler",,,86,Kenny Gage,,"Christie Burson,Lily Anne Harrison,Brian Ames",The Realtor,,Anglais,Télefilm,2020,-,"2,7",,,,"Après avoir acheté leur première maison, un jeune couple se confronte à Meg leur agent immobilier, un femme envahissante. Lorsque Meg continue d'intervenir dans leur vie, la police intervient et l'arrête. Mais bientôt, Meg envoie à Annie des informations prouvant que les propriétaires précédents ont été ciblés d’un rôdeur mortel. Annie commence à se demander si Meg est vraiment déséquilibrée ou si elle essaie de leur sauver la vie..."
Erna at War,,,,Henrik Ruben Genz,,"Trine Dyrholm,Sylvester Byder,Anders W. Berthelsen",,"Danemark,Estonie,Belgique",Danois,Long-métrage,2020,-,"3,2",,1 Critique Spectateur,,"Erna se déguise en homme afin de remplacer son fils intellectuellement handicapé, Kalle, appelé au front. Elle part donc à la guerre à sa place. Dans les tranchées, elle va redécouvrir l'amour. Bientôt, un officier enrôle Kalle contre le souhait de sa mère. Cette dernière va devoir protéger sa vie mais également celle de son enfant."
American Son,,,,Andrew Onwubolu,,,,,Anglais,Long-métrage,2020,-,,,,,"Un jeune homme est transféré en prison. Il tombe sous le contrôle d'un gangster impitoyable. Quand il abat son mentor, il monte un syndicat du crime. Bientôt, il est sur le même pied d'égalité que des parrains italiens et russes..."
Io Sto Bene,,Comédie,100,Donato Rotunno,,"Renato Carpentieri,Sara Serraiocco,Alessio Lapice",,"Luxembourg,Belgique,Allemagne,Italie","Italien, Français, Anglais",Long-métrage,2020,-,"3,0",,12 Photos,,"En plein deuil de sa femme, Antonio est hanté par les images de sa terre d’origine, l’Italie. Leo, à la recherche d’un futur hors de son pays, croise son chemin. Un jeu de miroirs entre le vieil homme et la jeune femme nous permet de voyager dans le temps et d’imaginer un futur plus serein pour tous les deux."
My Name Is Sara,,,111,Steven Oritt,,"Zuzanna Surowy,Konrad Cichon,Michalina Olszanska",,,Anglais,Long-métrage,2020,-,,,,,"L'histoire vraie de Sara Goralnik, une jeune juive polonaise de 13 ans dont toute la famille a été tuée par les nazis en septembre 1942. Après une fuite éprouvante vers la campagne ukrainienne, Sara vole l'identité de sa meilleure amie chrétienne et trouve refuge dans un petit village, où elle est accueillie par un fermier et sa jeune épouse. Elle découvre bientôt les sombres secrets du mariage de ses employeurs, qui s'ajoutent au plus grand secret qu'elle doit s'efforcer de protéger, sa véritable identité."
Airborne,,,,Zak Hilditch,,Alexandra Daddario,,,Anglais,Long-métrage,2020,-,,,,,"Une hôtesse de l'air fait face à une pandémie lors d'un vol commercial. Lorsque la maladie se propage dans tout l'avion, elle doit contenir les passagers infectés et aider l'équipage à atterrir en toute sécurité."
The Night of the Hunter Remake,,,,Matthew Orton,,,,,Anglais,Long-métrage,2020,-,,,,,"Remake du film de Charles Laughton, d'après l'oeuvre de Davis Grubb."
"Basil, détective privé",,,,,,,The Great Mouse Detective,,Anglais,Long-métrage,2020,-,,,,,"L'adaptation live-action du film d'animation Basil, détective privé."
The Devil to Pay,,,87,Lane Skye,,"Danielle Deadwyler,Catherine Dyer,Jayson Warner Smith",,,Anglais,Long-métrage,2020,-,"3,0",,,,"Lorsque son mari disparaît, une fermière des Appalaches en difficulté doit trouver un moyen de rembourser sa dette à une puissante famille locale avant qu'elle ne fasse du mal à son fils."
Degas et moi,,,,Arnaud des Pallières,,"Michael Lonsdale,Bastien Vivès,Daniel Larrieu",,,Français,Long-métrage,2020,-,"3,3",,1 Critique Spectateur,,"Mêlant danse et dessin, Arnaud des Pallières évoque différents moments de la vie d’Edgar Degas et lève le voile sur la part d’ombre de l’artiste."
Leo From Toledo,,,,Joe Carnahan,,"Mel Gibson,Frank Grillo",,,Anglais,Long-métrage,2020,-,,,,,"Un ancien assassin qui a des problèmes de mémoire est à présent sous la protection des témoins. Quand son passé le rattrape, il doit sauver les deux êtres qui lui restent : sa fille et sa petite-fille."
La Fortaleza,,,108,Jorge Thielen Armand,,Carlos Medina,,"Vénézuela,Colombie,France,Pays-Bas",Espagnol,Long-métrage,2020,-,"3,1",,,,"Pour échapper à son alcoolisme et à la crise qui sévit au Venezuela, Roque retourne en Amazonie où il a abandonné la construction d’un camp touristique il y a des années..."
Voice of Silence,,,99,Euijeong Hong,"
1 nomination
","Ah-In Yoo,Jae-Myung Yoo,Seung-ah Moon",Sorido Eopsi,,Coréen,Long-métrage,2020,-,"3,5",,,,"Deux hommes servent de « nettoyeurs » pour un gang de malfrats. Ils disposent des corps torturés et nettoient les scènes de crimes comme de simples manutentionnaires. Un jour, on leur demande de garder une petite fille enlevée, le temps de récolter la rançon. Mais tout ne se passe pas comme prévu…"
OK ! Madam,,,100,Cheol-ha Lee,"
1 nomination
","Jung- Hwa Uhm,Sung-woong Park,Sang-yong Lee",Okay Madam,,Coréen,Long-métrage,2020,-,"3,2",,1 Critique Spectateur,,"Un couple de commerçants sans histoire de Séoul, Mi- yeong et Seok-hwan, gagne un voyage à Hawaii. Ils s’envolent avec leur fille pour leurs premières vacances ensemble à l’étranger. La joie est cependant de courte durée quand des agents nord-coréens infiltrés à bord prennent l’avion en otage. Mais rien ni personne ne saurait détourner Mi-yeong et Seok-hwan de leurs vacances à Hawaii…"
Aurora Teagarden : quand le passé vous rattrape,,,90,Martin Wood,,"Candace Cameron Bure,Niall Matter,Marilu Henner",Aurora Teagarden Mysteries: Reunited and It Feels So Deadly,,Anglais,Télefilm,2020,-,"3,0",,,,"Aurora Teagarden se rend à une réunion d'anciens élèves du lycée avec son fiancé Nick. Lorsque l'ancien roi de la promo est retrouvé poignardé dans la piscine de l'hôtel, Aurora et le club des amateurs de meurtres vont mener l'enquête parmi ses anciens camarades de classe…"
I Am Yours,,,,Ryan Belenzon,,,,,Anglais,Long-métrage,2020,-,,,,,Un thriller sur fond de harcèlement sexuel.
The Kid: An Animated Adventure,,,,Christian Volckman,,Jacob Tremblay,,"U.S.A.,France,Luxembourg",Anglais,Long-métrage,2020,-,"3,3",,,,"Dans la ville de New-York futuriste, inondée et divisée en deux régions distinctes, un jeune garçon s'ennuie dans son quartier sécurisé. Afin de connaître l'aventure, il se rend dans le centre-ville et fait la connaissance de Chaplin, un robot à l'âme humaine. Les deux nouveaux amis se retrouvent poursuivis par la police, la mère du garçonnet et des monstres..."
Un pour tous,,,90,David Ilundain,,"David Verdaguer,Clara Segura,Patricia López Arnaiz",Uno para todos,,Espagnol,Long-métrage,2020,-,"3,2",,,,"Un instituteur remplaçant arrive dans une classe de CM2 de l’école primaire d’un village perdu et complètement inconnu pour lui. Lorsqu’il découvre qu’il doit réintégrer un élève malade dans la classe, l’enseignant se retrouve face à un problème inattendu… A force de passion et de petites actions au quotidien, l’enseignant réussira-t-il à changer la vie de ses élèves ?"
Dis-lui,,,98,Aleksandr Molochnikov,,"Artyom Bystrov,Svetlana Khodchenkova,Kai Aleks Getts",Skazhi ey,,"Russe, Anglais",Long-métrage,2020,-,,,,,"Un enfant confronté à la séparation de ses parents est obligé de subir leur décision, avant d’être capable de faire ses propres choix."
Spooked,,,,Peter Foott, Disney+ ,,,,Anglais,Long-métrage,2020,-,,,,,Une nuit d'Halloween prend une tournure pour le moins étrange quand les enfants qui y participent prennent l'apparence des costumes qu'ils portent.
